subject	activity	feature	axis	method	mean	count
23	STANDING	tBodyAccJerkMag	NA	std	-0.974811528235294	68
23	STANDING	tBodyAccMag	NA	mean	-0.957212267058824	68
23	STANDING	tBodyAccMag	NA	std	-0.9516698575	68
23	STANDING	tBodyGyro	X	mean	-0.0327397745133823	68
23	STANDING	tBodyGyro	X	std	-0.942011240294118	68
23	STANDING	tBodyGyro	Y	mean	-0.0652264793213235	68
23	STANDING	tBodyGyro	Y	std	-0.948074760882353	68
23	STANDING	tBodyGyro	Z	mean	0.0816888999117647	68
23	STANDING	tBodyGyro	Z	std	-0.962389689411765	68
23	STANDING	tBodyGyroJerk	X	mean	-0.0981481050441177	68
23	STANDING	tBodyGyroJerk	X	std	-0.972770702058824	68
23	STANDING	tBodyGyroJerk	Y	mean	-0.0416774165735294	68
23	STANDING	tBodyGyroJerk	Y	std	-0.972509523235294	68
23	STANDING	tBodyGyroJerk	Z	mean	-0.0548226277867647	68
23	STANDING	tBodyGyroJerk	Z	std	-0.984654516470588	68
23	STANDING	tBodyGyroJerkMag	NA	mean	-0.9763992525	68
23	STANDING	tBodyGyroJerkMag	NA	std	-0.972387365294118	68
23	STANDING	tBodyGyroMag	NA	mean	-0.938430293382353	68
23	STANDING	tBodyGyroMag	NA	std	-0.923796565588235	68
23	STANDING	tGravityAcc	X	mean	0.919857125882353	68
23	STANDING	tGravityAcc	X	std	-0.984610385	68
23	STANDING	tGravityAcc	Y	mean	-0.117401359697059	68
23	STANDING	tGravityAcc	Y	std	-0.984818648823529	68
23	STANDING	tGravityAcc	Z	mean	-0.223631180906765	68
23	STANDING	tGravityAcc	Z	std	-0.947199734411765	68
23	STANDING	tGravityAccMag	NA	mean	-0.957212267058824	68
23	STANDING	tGravityAccMag	NA	std	-0.9516698575	68
23	WALKING	fBodyAcc	X	mean	-0.275404187920339	59
23	WALKING	fBodyAcc	X	meanFreq	-0.271218699661017	59
23	WALKING	fBodyAcc	X	std	-0.329807279830508	59
23	WALKING	fBodyAcc	Y	mean	-0.0724367317966102	59
23	WALKING	fBodyAcc	Y	meanFreq	0.107804588864407	59
23	WALKING	fBodyAcc	Y	std	-0.202524061966102	59
23	WALKING	fBodyAcc	Z	mean	0.0814081078542373	59
23	WALKING	fBodyAcc	Z	meanFreq	0.121798905935593	59
23	WALKING	fBodyAcc	Z	std	0.1161434407	59
23	WALKING	fBodyAccJerk	X	mean	-0.290410454881356	59
23	WALKING	fBodyAccJerk	X	meanFreq	-0.269875748525424	59
23	WALKING	fBodyAccJerk	X	std	-0.235172990305085	59
23	WALKING	fBodyAccJerk	Y	mean	-0.155488720747458	59
23	WALKING	fBodyAccJerk	Y	meanFreq	-0.278843950576271	59
23	WALKING	fBodyAccJerk	Y	std	-0.0609753095355932	59
23	WALKING	fBodyAccJerk	Z	mean	-0.0572021324745763	59
23	WALKING	fBodyAccJerk	Z	meanFreq	-0.366737656932203	59
23	WALKING	fBodyAccJerk	Z	std	-0.00623647528983051	59
23	WALKING	fBodyAccMag	NA	mean	-0.0942606311677966	59
23	WALKING	fBodyAccMag	NA	meanFreq	0.281811709254237	59
23	WALKING	fBodyAccMag	NA	std	-0.407577515762712	59
23	WALKING	fBodyBodyAccJerkMag	NA	mean	-0.0180705701559322	59
23	WALKING	fBodyBodyAccJerkMag	NA	meanFreq	0.15173584590678	59
23	WALKING	fBodyBodyAccJerkMag	NA	std	-0.0457372334118644	59
23	WALKING	fBodyBodyGyroJerkMag	NA	mean	0.146618569064407	59
23	WALKING	fBodyBodyGyroJerkMag	NA	meanFreq	0.176693448469492	59
23	WALKING	fBodyBodyGyroJerkMag	NA	std	0.287834616098305	59
23	WALKING	fBodyBodyGyroMag	NA	mean	0.185078207383051	59
23	WALKING	fBodyBodyGyroMag	NA	meanFreq	0.409521611525424	59
23	WALKING	fBodyBodyGyroMag	NA	std	-0.061476584759322	59
23	WALKING	fBodyGyro	X	mean	-0.337619203050847	59
23	WALKING	fBodyGyro	X	meanFreq	-0.00734779774576271	59
23	WALKING	fBodyGyro	X	std	-0.545051691694915	59
23	WALKING	fBodyGyro	Y	mean	0.195569461920339	59
23	WALKING	fBodyGyro	Y	meanFreq	0.166489215586441	59
23	WALKING	fBodyGyro	Y	std	0.286581518449153	59
23	WALKING	fBodyGyro	Z	mean	-0.194970369294915	59
23	WALKING	fBodyGyro	Z	meanFreq	-0.0544726683728814	59
23	WALKING	fBodyGyro	Z	std	-0.287820868152542	59
23	WALKING	tBodyAcc	X	mean	0.273211884237288	59
23	WALKING	tBodyAcc	X	std	-0.313521773389831	59
23	WALKING	tBodyAcc	Y	mean	-0.0183618711932203	59
23	WALKING	tBodyAcc	Y	std	-0.119020586510678	59
23	WALKING	tBodyAcc	Z	mean	-0.113382994084746	59
23	WALKING	tBodyAcc	Z	std	0.164220685383051	59
23	WALKING	tBodyAccJerk	X	mean	0.0987319085964407	59
23	WALKING	tBodyAccJerk	X	std	-0.229328122305085	59
23	WALKING	tBodyAccJerk	Y	mean	0.0148955926864407	59
23	WALKING	tBodyAccJerk	Y	std	-0.0805017337711864	59
23	WALKING	tBodyAccJerk	Z	mean	-0.00190810641525424	59
23	WALKING	tBodyAccJerk	Z	std	-0.0293115056033898	59
23	WALKING	tBodyAccJerkMag	NA	mean	-0.0670819655881356	59
23	WALKING	tBodyAccJerkMag	NA	std	-0.0268194363050847	59
23	WALKING	tBodyAccMag	NA	mean	-0.0988770198220339	59
23	WALKING	tBodyAccMag	NA	std	-0.209989354570847	59
23	WALKING	tBodyGyro	X	mean	-0.0631156870355932	59
23	WALKING	tBodyGyro	X	std	-0.494322648644068	59
23	WALKING	tBodyGyro	Y	mean	-0.0640197920966102	59
23	WALKING	tBodyGyro	Y	std	0.25945722920339	59
23	WALKING	tBodyGyro	Z	mean	0.10770045065339	59
23	WALKING	tBodyGyro	Z	std	-0.209634887972881	59
23	WALKING	tBodyGyroJerk	X	mean	-0.0578128239067797	59
23	WALKING	tBodyGyroJerk	X	std	-0.363969434576271	59
23	WALKING	tBodyGyroJerk	Y	mean	-0.0516704755661017	59
23	WALKING	tBodyGyroJerk	Y	std	0.295945926186441	59
23	WALKING	tBodyGyroJerk	Z	mean	-0.0903002524369492	59
23	WALKING	tBodyGyroJerk	Z	std	-0.374456768135593	59
23	WALKING	tBodyGyroJerkMag	NA	mean	0.0115305410508475	59
23	WALKING	tBodyGyroJerkMag	NA	std	0.250173204117966	59
23	WALKING	tBodyGyroMag	NA	mean	-0.0120968259523729	59
23	WALKING	tBodyGyroMag	NA	std	0.163346451623729	59
23	WALKING	tGravityAcc	X	mean	0.939809688644068	59
23	WALKING	tGravityAcc	X	std	-0.977230903898305	59
23	WALKING	tGravityAcc	Y	mean	-0.16176137	59
23	WALKING	tGravityAcc	Y	std	-0.966550706949153	59
23	WALKING	tGravityAcc	Z	mean	-0.160763360338983	59
23	WALKING	tGravityAcc	Z	std	-0.932981341864407	59
23	WALKING	tGravityAccMag	NA	mean	-0.0988770198220339	59
23	WALKING	tGravityAccMag	NA	std	-0.209989354570847	59
23	WALKING_DOWNSTAIRS	fBodyAcc	X	mean	0.205428216353704	54
23	WALKING_DOWNSTAIRS	fBodyAcc	X	meanFreq	-0.23469362537037	54
23	WALKING_DOWNSTAIRS	fBodyAcc	X	std	-0.0282962478037037	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Y	mean	0.0959432893981482	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Y	meanFreq	0.0130298524666667	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Y	std	0.0432283686975926	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Z	mean	0.280518877574074	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Z	meanFreq	0.178520969805556	54
23	WALKING_DOWNSTAIRS	fBodyAcc	Z	std	0.0947940973814815	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	X	mean	0.201542909494444	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	X	meanFreq	-0.210126610722222	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	X	std	0.0819587190574074	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	mean	-0.0724504562777778	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	meanFreq	-0.181909200418519	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	std	-0.177697841296296	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	mean	0.157775692377778	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	meanFreq	-0.179004310844444	54
23	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	std	-0.09851956305	54
23	WALKING_DOWNSTAIRS	fBodyAccMag	NA	mean	0.364829993351852	54
23	WALKING_DOWNSTAIRS	fBodyAccMag	NA	meanFreq	0.167846645746296	54
23	WALKING_DOWNSTAIRS	fBodyAccMag	NA	std	-0.0453930349148148	54
23	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	mean	0.335009724333333	54
23	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	0.0579874222987037	54
23	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	std	0.2244805035	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	mean	0.0746754643666667	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.221849483707407	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.0398573780185185	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	mean	0.150825734842593	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	meanFreq	0.402651090185185	54
23	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	std	-0.218930425944444	54
23	WALKING_DOWNSTAIRS	fBodyGyro	X	mean	-0.214730713222222	54
23	WALKING_DOWNSTAIRS	fBodyGyro	X	meanFreq	0.0216333667314815	54
23	WALKING_DOWNSTAIRS	fBodyGyro	X	std	-0.482598325037037	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Y	mean	0.328817010088889	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Y	meanFreq	0.0881284260055556	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Y	std	0.12605231802963	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Z	mean	-0.141266888477778	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Z	meanFreq	-0.060331719512963	54
23	WALKING_DOWNSTAIRS	fBodyGyro	Z	std	-0.305896699222222	54
23	WALKING_DOWNSTAIRS	tBodyAcc	X	mean	0.289897411148148	54
23	WALKING_DOWNSTAIRS	tBodyAcc	X	std	0.0441392843425926	54
23	WALKING_DOWNSTAIRS	tBodyAcc	Y	mean	-0.0162111457238889	54
23	WALKING_DOWNSTAIRS	tBodyAcc	Y	std	0.10825903416963	54
23	WALKING_DOWNSTAIRS	tBodyAcc	Z	mean	-0.0988123712574074	54
23	WALKING_DOWNSTAIRS	tBodyAcc	Z	std	0.229898742944444	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	X	mean	0.0578010605648148	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	X	std	0.198947061775926	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	Y	mean	0.0375005150740741	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	Y	std	-0.0883301225796296	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	Z	mean	-0.000982717101851849	54
23	WALKING_DOWNSTAIRS	tBodyAccJerk	Z	std	0.0310157077775926	54
23	WALKING_DOWNSTAIRS	tBodyAccJerkMag	NA	mean	0.112982475627778	54
23	WALKING_DOWNSTAIRS	tBodyAccJerkMag	NA	std	0.292087200087037	54
23	WALKING_DOWNSTAIRS	tBodyAccMag	NA	mean	0.127211137694444	54
23	WALKING_DOWNSTAIRS	tBodyAccMag	NA	std	0.230363964351852	54
23	WALKING_DOWNSTAIRS	tBodyGyro	X	mean	-0.0578230190203704	54
23	WALKING_DOWNSTAIRS	tBodyGyro	X	std	-0.416133032777778	54
23	WALKING_DOWNSTAIRS	tBodyGyro	Y	mean	-0.0853077464277778	54
23	WALKING_DOWNSTAIRS	tBodyGyro	Y	std	0.213825552277778	54
23	WALKING_DOWNSTAIRS	tBodyGyro	Z	mean	0.0953602497222222	54
23	WALKING_DOWNSTAIRS	tBodyGyro	Z	std	-0.208702488240741	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	X	mean	-0.117725824412963	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	X	std	-0.32301569962963	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	Y	mean	-0.0352891614740741	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	Y	std	0.146650121972222	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	Z	mean	-0.0293255016148148	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerk	Z	std	-0.36786963962963	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerkMag	NA	mean	-0.0463117766203704	54
23	WALKING_DOWNSTAIRS	tBodyGyroJerkMag	NA	std	0.0594908483888889	54
23	WALKING_DOWNSTAIRS	tBodyGyroMag	NA	mean	0.0390915481555556	54
23	WALKING_DOWNSTAIRS	tBodyGyroMag	NA	std	0.0539972903222222	54
23	WALKING_DOWNSTAIRS	tGravityAcc	X	mean	0.923711401296296	54
23	WALKING_DOWNSTAIRS	tGravityAcc	X	std	-0.950790837407407	54
23	WALKING_DOWNSTAIRS	tGravityAcc	Y	mean	-0.110028841648148	54
23	WALKING_DOWNSTAIRS	tGravityAcc	Y	std	-0.93901254962963	54
23	WALKING_DOWNSTAIRS	tGravityAcc	Z	mean	-0.153671532259259	54
23	WALKING_DOWNSTAIRS	tGravityAcc	Z	std	-0.905888257592593	54
23	WALKING_DOWNSTAIRS	tGravityAccMag	NA	mean	0.127211137694444	54
23	WALKING_DOWNSTAIRS	tGravityAccMag	NA	std	0.230363964351852	54
23	WALKING_UPSTAIRS	fBodyAcc	X	mean	-0.272605689568627	51
23	WALKING_UPSTAIRS	fBodyAcc	X	meanFreq	-0.416950400284314	51
23	WALKING_UPSTAIRS	fBodyAcc	X	std	-0.234309548019608	51
23	WALKING_UPSTAIRS	fBodyAcc	Y	mean	-0.0769773944803922	51
23	WALKING_UPSTAIRS	fBodyAcc	Y	meanFreq	-0.188068413803922	51
23	WALKING_UPSTAIRS	fBodyAcc	Y	std	0.0380597405498039	51
23	WALKING_UPSTAIRS	fBodyAcc	Z	mean	-0.070577489272549	51
23	WALKING_UPSTAIRS	fBodyAcc	Z	meanFreq	-0.20350714824902	51
23	WALKING_UPSTAIRS	fBodyAcc	Z	std	0.104508755759412	51
23	WALKING_UPSTAIRS	fBodyAccJerk	X	mean	-0.365642513176471	51
23	WALKING_UPSTAIRS	fBodyAccJerk	X	meanFreq	-0.278707884980392	51
23	WALKING_UPSTAIRS	fBodyAccJerk	X	std	-0.424877553333333	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Y	mean	-0.326236287627451	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Y	meanFreq	-0.357319836562745	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Y	std	-0.380894442941176	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Z	mean	-0.346605238039216	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Z	meanFreq	-0.443171315294118	51
23	WALKING_UPSTAIRS	fBodyAccJerk	Z	std	-0.46895638372549	51
23	WALKING_UPSTAIRS	fBodyAccMag	NA	mean	-0.231382662235294	51
23	WALKING_UPSTAIRS	fBodyAccMag	NA	meanFreq	-0.0111619282254902	51
23	WALKING_UPSTAIRS	fBodyAccMag	NA	std	-0.410047643333333	51
23	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	mean	-0.302968064764706	51
23	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	0.148281880568627	51
23	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	std	-0.454324844901961	51
23	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	mean	-0.51871565	51
23	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.233770059509804	51
23	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.632659461568627	51
23	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	mean	-0.380388292223529	51
23	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	meanFreq	0.079223297227451	51
23	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	std	-0.470491576431373	51
23	WALKING_UPSTAIRS	fBodyGyro	X	mean	-0.430239229235294	51
23	WALKING_UPSTAIRS	fBodyGyro	X	meanFreq	-0.0887030529117647	51
23	WALKING_UPSTAIRS	fBodyGyro	X	std	-0.590430783921569	51
23	WALKING_UPSTAIRS	fBodyGyro	Y	mean	-0.290447408901961	51
23	WALKING_UPSTAIRS	fBodyGyro	Y	meanFreq	-0.136461407760784	51
23	WALKING_UPSTAIRS	fBodyGyro	Y	std	-0.301619977058824	51
23	WALKING_UPSTAIRS	fBodyGyro	Z	mean	-0.163001294113725	51
23	WALKING_UPSTAIRS	fBodyGyro	Z	meanFreq	-0.413452415980392	51
23	WALKING_UPSTAIRS	fBodyGyro	Z	std	-0.0822521122215686	51
23	WALKING_UPSTAIRS	tBodyAcc	X	mean	0.249995171031373	51
23	WALKING_UPSTAIRS	tBodyAcc	X	std	-0.243887818513725	51
23	WALKING_UPSTAIRS	tBodyAcc	Y	mean	-0.0323844029237255	51
23	WALKING_UPSTAIRS	tBodyAcc	Y	std	0.0448435785868627	51
23	WALKING_UPSTAIRS	tBodyAcc	Z	mean	-0.126890616782353	51
23	WALKING_UPSTAIRS	tBodyAcc	Z	std	0.10080118935098	51
23	WALKING_UPSTAIRS	tBodyAccJerk	X	mean	0.0723649984647059	51
23	WALKING_UPSTAIRS	tBodyAccJerk	X	std	-0.365398622764706	51
23	WALKING_UPSTAIRS	tBodyAccJerk	Y	mean	0.039986286827451	51
23	WALKING_UPSTAIRS	tBodyAccJerk	Y	std	-0.328225031	51
23	WALKING_UPSTAIRS	tBodyAccJerk	Z	mean	0.0159234167843137	51
23	WALKING_UPSTAIRS	tBodyAccJerk	Z	std	-0.408094020392157	51
23	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	mean	-0.311143885098039	51
23	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	std	-0.362708849411765	51
23	WALKING_UPSTAIRS	tBodyAccMag	NA	mean	-0.0117536873784314	51
23	WALKING_UPSTAIRS	tBodyAccMag	NA	std	-0.271893714117647	51
23	WALKING_UPSTAIRS	tBodyGyro	X	mean	0.0957940245941176	51
23	WALKING_UPSTAIRS	tBodyGyro	X	std	-0.550664576666667	51
23	WALKING_UPSTAIRS	tBodyGyro	Y	mean	-0.111564389137255	51
23	WALKING_UPSTAIRS	tBodyGyro	Y	std	-0.293681861176471	51
23	WALKING_UPSTAIRS	tBodyGyro	Z	mean	-0.0325557522333333	51
23	WALKING_UPSTAIRS	tBodyGyro	Z	std	-0.0317301153392157	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	X	mean	-0.109913094117647	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	X	std	-0.548318881568627	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	Y	mean	-0.0523943787039216	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	Y	std	-0.493514122352941	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	Z	mean	-0.0924998531372549	51
23	WALKING_UPSTAIRS	tBodyGyroJerk	Z	std	-0.543765425882353	51
23	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	mean	-0.504367150588235	51
23	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	std	-0.551275188627451	51
23	WALKING_UPSTAIRS	tBodyGyroMag	NA	mean	-0.156527148792745	51
23	WALKING_UPSTAIRS	tBodyGyroMag	NA	std	-0.366732989313725	51
23	WALKING_UPSTAIRS	tGravityAcc	X	mean	0.843438810196078	51
23	WALKING_UPSTAIRS	tGravityAcc	X	std	-0.933344481568627	51
23	WALKING_UPSTAIRS	tGravityAcc	Y	mean	-0.214481808235294	51
23	WALKING_UPSTAIRS	tGravityAcc	Y	std	-0.910474557058824	51
23	WALKING_UPSTAIRS	tGravityAcc	Z	mean	-0.35593445	51
23	WALKING_UPSTAIRS	tGravityAcc	Z	std	-0.902065910392157	51
23	WALKING_UPSTAIRS	tGravityAccMag	NA	mean	-0.0117536873784314	51
23	WALKING_UPSTAIRS	tGravityAccMag	NA	std	-0.271893714117647	51
24	LAYING	fBodyAcc	X	mean	-0.975893687083333	72
24	LAYING	fBodyAcc	X	meanFreq	-0.401945415305556	72
24	LAYING	fBodyAcc	X	std	-0.965167081805556	72
24	LAYING	fBodyAcc	Y	mean	-0.980830362083333	72
24	LAYING	fBodyAcc	Y	meanFreq	0.2808890233625	72
24	LAYING	fBodyAcc	Y	std	-0.984571808472222	72
24	LAYING	fBodyAcc	Z	mean	-0.976634815694444	72
24	LAYING	fBodyAcc	Z	meanFreq	0.242669191758333	72
24	LAYING	fBodyAcc	Z	std	-0.973057781805556	72
24	LAYING	fBodyAccJerk	X	mean	-0.985998546805556	72
24	LAYING	fBodyAccJerk	X	meanFreq	0.152359886551389	72
24	LAYING	fBodyAccJerk	X	std	-0.988140517777778	72
24	LAYING	fBodyAccJerk	Y	mean	-0.982140613888889	72
24	LAYING	fBodyAccJerk	Y	meanFreq	0.0753041126791667	72
24	LAYING	fBodyAccJerk	Y	std	-0.984124532361111	72
24	LAYING	fBodyAccJerk	Z	mean	-0.981549689583333	72
24	LAYING	fBodyAccJerk	Z	meanFreq	0.0862692032513889	72
24	LAYING	fBodyAccJerk	Z	std	-0.983185637916667	72
24	LAYING	fBodyAccMag	NA	mean	-0.973171068055556	72
24	LAYING	fBodyAccMag	NA	meanFreq	0.0811245566805556	72
24	LAYING	fBodyAccMag	NA	std	-0.971063024027778	72
24	LAYING	fBodyBodyAccJerkMag	NA	mean	-0.983108084305556	72
24	LAYING	fBodyBodyAccJerkMag	NA	meanFreq	0.347309299402778	72
24	LAYING	fBodyBodyAccJerkMag	NA	std	-0.98328511625	72
24	LAYING	fBodyBodyGyroJerkMag	NA	mean	-0.978596740694444	72
24	LAYING	fBodyBodyGyroJerkMag	NA	meanFreq	0.261813945015278	72
24	LAYING	fBodyBodyGyroJerkMag	NA	std	-0.980096981111111	72
24	LAYING	fBodyBodyGyroMag	NA	mean	-0.964001383472222	72
24	LAYING	fBodyBodyGyroMag	NA	meanFreq	0.0544279335515278	72
24	LAYING	fBodyBodyGyroMag	NA	std	-0.961369084583333	72
24	LAYING	fBodyGyro	X	mean	-0.976570564027778	72
24	LAYING	fBodyGyro	X	meanFreq	0.213437011386111	72
24	LAYING	fBodyGyro	X	std	-0.984713284166667	72
24	LAYING	fBodyGyro	Y	mean	-0.966111980277778	72
24	LAYING	fBodyGyro	Y	meanFreq	-0.1812152290875	72
24	LAYING	fBodyGyro	Y	std	-0.95779294875	72
24	LAYING	fBodyGyro	Z	mean	-0.981093036111111	72
24	LAYING	fBodyGyro	Z	meanFreq	0.258571516181528	72
24	LAYING	fBodyGyro	Z	std	-0.983602745694445	72
24	LAYING	tBodyAcc	X	mean	0.272850494930556	72
24	LAYING	tBodyAcc	X	std	-0.967984021111111	72
24	LAYING	tBodyAcc	Y	mean	-0.0173555210111111	72
24	LAYING	tBodyAcc	Y	std	-0.983126461944444	72
24	LAYING	tBodyAcc	Z	mean	-0.107236237236111	72
24	LAYING	tBodyAcc	Z	std	-0.973566958888889	72
24	LAYING	tBodyAccJerk	X	mean	0.08072123275	72
24	LAYING	tBodyAccJerk	X	std	-0.98636543375	72
24	LAYING	tBodyAccJerk	Y	mean	0.0119819524179167	72
24	LAYING	tBodyAccJerk	Y	std	-0.982430495	72
24	LAYING	tBodyAccJerk	Z	mean	-0.00589225849902778	72
24	LAYING	tBodyAccJerk	Z	std	-0.983087366805556	72
24	LAYING	tBodyAccJerkMag	NA	mean	-0.985529270555556	72
24	LAYING	tBodyAccJerkMag	NA	std	-0.983605927361111	72
24	LAYING	tBodyAccMag	NA	mean	-0.9718540425	72
24	LAYING	tBodyAccMag	NA	std	-0.969354834166667	72
24	LAYING	tBodyGyro	X	mean	-0.0143679929444444	72
24	LAYING	tBodyGyro	X	std	-0.982651720138889	72
24	LAYING	tBodyGyro	Y	mean	-0.0955538053611111	72
24	LAYING	tBodyGyro	Y	std	-0.960299550972222	72
24	LAYING	tBodyGyro	Z	mean	0.111730746333333	72
24	LAYING	tBodyGyro	Z	std	-0.98170136125	72
24	LAYING	tBodyGyroJerk	X	mean	-0.102813809652778	72
24	LAYING	tBodyGyroJerk	X	std	-0.979865720555556	72
24	LAYING	tBodyGyroJerk	Y	mean	-0.0382323710416667	72
24	LAYING	tBodyGyroJerk	Y	std	-0.978091312777778	72
24	LAYING	tBodyGyroJerk	Z	mean	-0.0624116966805556	72
24	LAYING	tBodyGyroJerk	Z	std	-0.992381595972222	72
24	LAYING	tBodyGyroJerkMag	NA	mean	-0.982780873888889	72
24	LAYING	tBodyGyroJerkMag	NA	std	-0.978659102222222	72
24	LAYING	tBodyGyroMag	NA	mean	-0.953791512638889	72
24	LAYING	tBodyGyroMag	NA	std	-0.957829934722222	72
24	LAYING	tGravityAcc	X	mean	-0.359292534027778	72
24	LAYING	tGravityAcc	X	std	-0.960412164305556	72
24	LAYING	tGravityAcc	Y	mean	0.738430699305556	72
24	LAYING	tGravityAcc	Y	std	-0.993454358055556	72
24	LAYING	tGravityAcc	Z	mean	0.683839909722222	72
24	LAYING	tGravityAcc	Z	std	-0.979239668194444	72
24	LAYING	tGravityAccMag	NA	mean	-0.9718540425	72
24	LAYING	tGravityAccMag	NA	std	-0.969354834166667	72
24	SITTING	fBodyAcc	X	mean	-0.989529506764706	68
24	SITTING	fBodyAcc	X	meanFreq	-0.0165992981941176	68
24	SITTING	fBodyAcc	X	std	-0.991100005441176	68
24	SITTING	fBodyAcc	Y	mean	-0.962773200147059	68
24	SITTING	fBodyAcc	Y	meanFreq	0.00154835032647059	68
24	SITTING	fBodyAcc	Y	std	-0.954998005147059	68
24	SITTING	fBodyAcc	Z	mean	-0.966991781176471	68
24	SITTING	fBodyAcc	Z	meanFreq	0.0972629587797059	68
24	SITTING	fBodyAcc	Z	std	-0.954402697794118	68
24	SITTING	fBodyAccJerk	X	mean	-0.988857403235294	68
24	SITTING	fBodyAccJerk	X	meanFreq	0.187752123742647	68
24	SITTING	fBodyAccJerk	X	std	-0.9892888075	68
24	SITTING	fBodyAccJerk	Y	mean	-0.979228238382353	68
24	SITTING	fBodyAccJerk	Y	meanFreq	-0.0884463992352941	68
24	SITTING	fBodyAccJerk	Y	std	-0.981550132794118	68
24	SITTING	fBodyAccJerk	Z	mean	-0.981971300147059	68
24	SITTING	fBodyAccJerk	Z	meanFreq	-0.00446178350882353	68
24	SITTING	fBodyAccJerk	Z	std	-0.986008449264706	68
24	SITTING	fBodyAccMag	NA	mean	-0.968905031470588	68
24	SITTING	fBodyAccMag	NA	meanFreq	0.0943831689514706	68
24	SITTING	fBodyAccMag	NA	std	-0.965852262058824	68
24	SITTING	fBodyBodyAccJerkMag	NA	mean	-0.984469962941177	68
24	SITTING	fBodyBodyAccJerkMag	NA	meanFreq	0.353544370380882	68
24	SITTING	fBodyBodyAccJerkMag	NA	std	-0.98561372	68
24	SITTING	fBodyBodyGyroJerkMag	NA	mean	-0.990854751176471	68
24	SITTING	fBodyBodyGyroJerkMag	NA	meanFreq	0.212296511463971	68
24	SITTING	fBodyBodyGyroJerkMag	NA	std	-0.990933058235294	68
